id,x,y
dd001,0.48632916808128357,0.9341530799865723
dd002,0.7327254414558411,0.07483422011137009
dd003,0.7327254414558411,0.07483422011137009
dd004,0.7327254414558411,0.07483422011137009
dd005,0.6653366088867188,0.09894968569278717
dd006,0.6938154697418213,0.07770343124866486
dd007,0.6233887672424316,0.8671169281005859
dd008,0.6233887672424316,0.8671169281005859
dd009,0.6233887672424316,0.8671169281005859
dd010,0.9308299422264099,0.03643837943673134
dd011,0.8919790983200073,0.4502469599246979
dd012,0.46131154894828796,0.5183430314064026
dd013,0.4304383397102356,0.5281399488449097
dd014,0.9061148166656494,0.5146783590316772
dd015,0.46131154894828796,0.5183430314064026
dd016,0.4304383397102356,0.5281399488449097
dd017,0.4304383397102356,0.5281399488449097
dd018,0.08276460319757462,0.2710345685482025
dd019,0.515142560005188,0.5569040775299072
dd020,0.8322656154632568,0.3968167006969452
dd021,0.8503461480140686,0.39475661516189575
dd022,0.11204426735639572,0.27132493257522583
dd023,0.42829346656799316,0.998989999294281
dd024,0.9174577593803406,0.49217721819877625
dd026,0.4667253792285919,0.9686040282249451
dd027,0.4667253792285919,0.9686040282249451
dd028,0.36351278424263,0.17016662657260895
dd029,0.9206866025924683,0.469247043132782
dd030,0.052401185035705566,0.3138768970966339
dd031,1.0,0.5053269267082214
dd032,0.4171226918697357,0.20572128891944885
dd033,0.34397462010383606,0.18906377255916595
dd034,0.34397462010383606,0.18906377255916595
dd035,0.34397462010383606,0.18906377255916595
dd036,0.8380597233772278,0.4674695134162903
dd037,0.6449236869812012,0.09724907577037811
dd038,0.42829346656799316,0.998989999294281
dd039,0.42829346656799316,0.998989999294281
dd040,0.6472572684288025,0.8855119943618774
dd041,0.3686680793762207,0.4327649176120758
dd042,0.4972374439239502,0.537003755569458
dd043,0.6270414590835571,0.07999514043331146
dd045,0.7677707672119141,0.061234090477228165
dd046,0.1756991446018219,0.2614651024341583
dd047,0.2045803666114807,0.26442989706993103
dd048,0.6758831739425659,0.8597915768623352
dd049,0.6461625695228577,0.1199261024594307
dd050,0.14995767176151276,0.2866561710834503
dd051,0.42829346656799316,0.998989999294281
dd052,0.42829346656799316,0.998989999294281
dd053,0.513306200504303,0.9197044372558594
dd054,0.513306200504303,0.9197044372558594
dd055,0.5107616782188416,0.9611483216285706
dd056,0.5107616782188416,0.9611483216285706
dd058,0.5107616782188416,0.9611483216285706
dd059,0.5107616782188416,0.9611483216285706
dd060,0.7423989772796631,0.34289276599884033
dd061,0.5107616782188416,0.9611483216285706
dd062,0.5107616782188416,0.9611483216285706
dd063,0.5107616782188416,0.9611483216285706
dd064,0.5107616782188416,0.9611483216285706
dd065,0.5107616782188416,0.9611483216285706
dd066,0.5107616782188416,0.9611483216285706
dd067,0.48632916808128357,0.9341530799865723
dd068,0.48632916808128357,0.9341530799865723
dd069,0.5301414132118225,0.16799290478229523
dd070,0.41329270601272583,0.9714720249176025
dd071,0.8733475804328918,0.06233203783631325
dd072,0.9644367694854736,0.5286914110183716
dd073,0.9903555512428284,0.5272214412689209
dd074,0.9506973028182983,0.5648211240768433
dd075,0.8758016228675842,0.488758385181427
dd076,0.5814368724822998,0.1390848457813263
dd077,0.5814368724822998,0.1390848457813263
dd078,0.8444609045982361,0.43041273951530457
dd079,0.9491289854049683,0.5111993551254272
dd080,0.8444609045982361,0.43041273951530457
dd081,0.8444609045982361,0.43041273951530457
dd082,0.8782773017883301,0.03742418810725212
dd083,0.8965352773666382,0.0
dd084,0.8444609045982361,0.43041273951530457
dd085,0.9419682025909424,0.538657546043396
dd086,0.8638817071914673,0.4080333709716797
dd087,0.68735271692276,0.05059424787759781
dd088,0.774019181728363,0.3612072765827179
dd089,0.601320207118988,0.9173318147659302
dd090,0.8155744075775146,0.40541720390319824
dd091,0.8783974051475525,0.423891544342041
dd092,0.8783974051475525,0.423891544342041
dd093,0.7565950751304626,0.32270318269729614
dd094,0.8527557849884033,0.369261234998703
dd095,0.8444609045982361,0.43041273951530457
dd096,0.896496593952179,0.47573739290237427
dd097,0.710996687412262,0.2701539993286133
dd098,0.8952345848083496,0.5326865911483765
dd099,0.7532335519790649,0.029505211859941483
dd100,0.9797366857528687,0.5055730938911438
dd101,0.8144997358322144,0.4296461343765259
dd102,0.8189518451690674,0.375729501247406
dd103,0.8814964294433594,0.5140756368637085
dd104,0.8567195534706116,0.48948898911476135
dd105,0.9419682025909424,0.538657546043396
dd106,0.7248405814170837,0.2724093794822693
dd107,0.9419682025909424,0.538657546043396
dd108,0.7753053903579712,0.33460840582847595
dd109,0.8674150109291077,0.4455142021179199
dd110,0.7579547762870789,0.08581344038248062
dd111,0.8568182587623596,0.4629495143890381
dd112,0.8961908221244812,0.49764350056648254
dd113,0.573487401008606,0.11129888147115707
dd114,0.3927251398563385,0.1968320906162262
dd115,0.7943564057350159,0.41075196862220764
dd116,0.05804846063256264,0.27585354447364807
dd117,0.052401185035705566,0.3138768970966339
dd118,0.052401185035705566,0.3138768970966339
dd119,0.3975779116153717,0.16503825783729553
dd120,0.052401185035705566,0.3138768970966339
dd121,0.052401185035705566,0.3138768970966339
dd122,0.3956522047519684,1.0
dd123,0.8954019546508789,0.0547964982688427
dd124,0.42543843388557434,0.15124700963497162
dd125,0.9051944017410278,0.07621043175458908
dd126,0.8695083856582642,0.09014017879962921
dd127,0.8954019546508789,0.0547964982688427
dd128,0.9159963726997375,0.013172061182558537
dd129,0.8782773017883301,0.03742418810725212
dd130,0.9122575521469116,0.09695252031087875
dd131,0.5133670568466187,0.1461653709411621
dd132,0.9245880842208862,0.5105437636375427
dd133,0.8919790983200073,0.4502469599246979
dd134,0.6938154697418213,0.07770343124866486
dd135,0.6367648243904114,0.8254651427268982
dd136,0.46131154894828796,0.5183430314064026
dd137,0.46131154894828796,0.5183430314064026
dd138,0.7982068061828613,0.3615141808986664
dd139,0.46131154894828796,0.5183430314064026
dd140,0.7460533380508423,0.05241185799241066
dd141,0.6610120534896851,0.8350923657417297
dd142,0.46131154894828796,0.5183430314064026
dd143,0.46131154894828796,0.5183430314064026
dd144,0.48632916808128357,0.9341530799865723
dd145,0.3927251398563385,0.1968320906162262
dd146,0.3927251398563385,0.1968320906162262
dd147,0.48632916808128357,0.9341530799865723
dd148,0.13025261461734772,0.28630512952804565
dd152,0.9039520025253296,0.5562523007392883
dd153,0.8230897188186646,0.4537581205368042
dd154,0.877729594707489,0.3844788670539856
dd155,0.7613548040390015,0.3466494083404541
dd156,0.47725731134414673,0.5511650443077087
dd157,0.433843195438385,0.1916951984167099
dd158,0.42829346656799316,0.998989999294281
dd159,0.42829346656799316,0.998989999294281
dd160,0.42829346656799316,0.998989999294281
dd161,0.6758831739425659,0.8597915768623352
dd162,0.6758831739425659,0.8597915768623352
dd163,0.6758831739425659,0.8597915768623352
dd164,0.08943384140729904,0.31499430537223816
dd165,0.7327254414558411,0.07483422011137009
dd166,0.08943384140729904,0.31499430537223816
dd167,0.7828856110572815,0.022380465641617775
dd168,0.7827751040458679,0.0801517590880394
dd169,0.7827751040458679,0.0801517590880394
dd170,0.08943384140729904,0.31499430537223816
dd171,0.7974609136581421,0.38664954900741577
dd172,0.028600124642252922,0.33010348677635193
dd173,0.19441232085227966,0.2100624293088913
dd174,0.205757737159729,0.2327212542295456
dd175,0.23491986095905304,0.24576950073242188
dd176,0.23491986095905304,0.24576950073242188
dd177,0.22260068356990814,0.2077280879020691
dd178,0.22260068356990814,0.2077280879020691
dd179,0.23491986095905304,0.24576950073242188
dd180,0.23491986095905304,0.24576950073242188
dd181,0.23491986095905304,0.24576950073242188
dd182,0.23491986095905304,0.24576950073242188
dd184,0.23491986095905304,0.24576950073242188
dd185,0.23491986095905304,0.24576950073242188
dd187,0.23491986095905304,0.24576950073242188
dd188,0.23491986095905304,0.24576950073242188
dd190,0.22260068356990814,0.2077280879020691
dd191,0.23491986095905304,0.24576950073242188
dd192,0.22260068356990814,0.2077280879020691
dd193,0.22260068356990814,0.2077280879020691
dd194,0.8082716464996338,0.07135319709777832
dd195,0.8059722781181335,0.04081588611006737
dd196,0.8059722781181335,0.04081588611006737
dd197,0.8082716464996338,0.07135319709777832
dd198,0.6233887672424316,0.8671169281005859
dd199,0.8059722781181335,0.04081588611006737
dd200,0.4839816391468048,0.9891324639320374
dd201,0.08943384140729904,0.31499430537223816
dd202,0.7270451188087463,0.039209987968206406
dd203,0.5964084267616272,0.11402133852243423
dd204,0.8444609045982361,0.43041273951530457
dd205,0.4972374439239502,0.537003755569458
dd206,0.27631017565727234,0.22929011285305023
dd207,0.4972374439239502,0.537003755569458
dd208,0.8764531016349792,0.46857866644859314
dd209,0.3975779116153717,0.16503825783729553
dd210,0.4935931861400604,0.5071936249732971
dd211,0.4935931861400604,0.5071936249732971
dd212,0.43315014243125916,0.17235560715198517
dd213,0.42543843388557434,0.15124700963497162
dd215,0.7270451188087463,0.039209987968206406
dd216,0.3975779116153717,0.16503825783729553
dd217,0.5430755019187927,0.5314537286758423
dd218,0.2970527410507202,0.2236257940530777
dd219,0.11411336809396744,0.2995823919773102
dd220,0.11411336809396744,0.2995823919773102
dd221,0.6758831739425659,0.8597915768623352
dd222,0.59853196144104,0.8895854353904724
dd223,0.59853196144104,0.8895854353904724
dd224,0.7727835774421692,0.04019325226545334
dd225,0.38600388169288635,0.46985942125320435
dd226,0.40036606788635254,0.4503103494644165
dd227,0.40620604157447815,0.5038775205612183
dd228,0.40620604157447815,0.5038775205612183
dd229,0.9458430409431458,0.06077389046549797
dd230,0.5696772336959839,0.18657764792442322
dd231,0.5526460409164429,0.1263047456741333
dd232,0.5578281879425049,0.15707983076572418
dd233,0.5578281879425049,0.15707983076572418
dd234,0.5526460409164429,0.1263047456741333
dd235,0.5948305130004883,0.18111956119537354
dd236,0.5605461597442627,0.088797427713871
dd237,0.5417840480804443,0.09960345923900604
dd238,0.5814368724822998,0.1390848457813263
dd239,0.7082633376121521,0.28730714321136475
dd240,0.4342953562736511,0.4997245669364929
dd241,0.0666627287864685,0.3419549763202667
dd242,0.36351278424263,0.17016662657260895
dd243,0.8553746938705444,0.048132333904504776
dd244,0.8537960648536682,0.07195655256509781
dd245,0.3771800696849823,0.982180118560791
dd246,0.5526460409164429,0.1263047456741333
dd247,0.5353991985321045,0.1444028615951538
dd248,0.5847211480140686,0.08900481462478638
dd249,0.5578281879425049,0.15707983076572418
dd250,0.573487401008606,0.11129888147115707
dd251,0.6023316383361816,0.15768146514892578
dd252,0.2045803666114807,0.26442989706993103
dd253,0.2045803666114807,0.26442989706993103
dd254,0.624269962310791,0.90004563331604
dd255,0.9308299422264099,0.03643837943673134
dd256,0.6824656128883362,0.8253292441368103
dd257,0.9081230759620667,0.03630244731903076
dd258,0.624269962310791,0.90004563331604
dd259,0.7237794995307922,0.288255512714386
dd260,0.624269962310791,0.90004563331604
dd261,0.44665250182151794,0.4829757809638977
dd262,0.9166736006736755,0.05759434774518013
dd263,0.8758881092071533,0.009077591821551323
dd264,0.8863343000411987,0.07732600718736649
dd265,0.8901820182800293,0.09988494217395782
dd266,0.49570271372795105,0.564206600189209
dd267,0.27631017565727234,0.22929011285305023
dd268,0.8946235179901123,0.022640280425548553
du0,0.6085256338119507,0.1347431093454361
du1,0.8576332926750183,0.023441512137651443
du2,0.42736995220184326,0.46061575412750244
du3,0.0958024337887764,0.2864592671394348
du4,0.6478468179702759,0.9103683829307556
du5,0.4543708860874176,0.16357478499412537
du6,0.6665709614753723,0.8932706117630005
du7,0.6444348096847534,0.845653772354126
du8,0.04354145750403404,0.3473343551158905
du9,0.5962474942207336,0.8625906109809875
du10,0.927578866481781,0.07739663124084473
du11,0.5226877331733704,0.537857174873352
du12,0.331178218126297,0.21415618062019348
du13,0.4374493658542633,0.21240127086639404
du14,0.5396323800086975,0.5587130188941956
du15,0.1212615892291069,0.32325607538223267
du16,0.6257532238960266,0.10578235238790512
du17,0.6926769018173218,0.8888034820556641
du18,0.5728955864906311,0.8877243995666504
du19,0.670217752456665,0.07183760404586792
du20,0.36757513880729675,0.19840046763420105
du21,0.5265060663223267,0.11971592903137207
du22,0.07139839977025986,0.2926900386810303
du23,0.5726553797721863,0.91511070728302
du24,0.9677932262420654,0.5511517524719238
du25,0.66241055727005,0.8128355145454407
du26,0.4543708860874176,0.16357478499412537
du27,0.8311108350753784,0.03506401553750038
du28,0.5004668235778809,0.5878642201423645
du29,0.7058722376823425,0.09887994825839996
du30,0.5396323800086975,0.5587130188941956
du31,0.5425046682357788,0.959088921546936
du32,0.924918532371521,0.5638972520828247
du33,0.027473468333482742,0.3014061450958252
du34,0.47743186354637146,0.5757035613059998
du35,0.5473177433013916,0.18413221836090088
du36,0.7048971652984619,0.8652735948562622
du37,0.9162150621414185,0.5328121781349182
du38,0.04020756855607033,0.28317564725875854
du39,0.647602915763855,0.07570403814315796
du40,0.4118834435939789,0.4778881371021271
du41,0.13990789651870728,0.3079826533794403
du42,0.5333051681518555,0.9320506453514099
du43,0.6509012579917908,0.8655579686164856
du44,0.4178633391857147,0.18102923035621643
du45,0.6997132897377014,0.8393918871879578
du46,0.0,0.318170428276062
du47,0.78578120470047,0.05510177090764046
du48,0.5802175998687744,0.1660277098417282
du49,0.5726553797721863,0.91511070728302
du50,0.4543708860874176,0.16357478499412537
du51,0.5229107141494751,0.5977725386619568
du52,0.3081153929233551,0.20067115128040314
du53,0.27975213527679443,0.20300516486167908
du54,0.6257532238960266,0.10578235238790512
du55,0.5224350094795227,0.5152029991149902
du56,0.4528411030769348,0.19282779097557068
du57,0.25084352493286133,0.2100083827972412
du58,0.3568095564842224,0.21760544180870056
du59,0.45688146352767944,0.554558277130127
du60,0.5429762005805969,0.584257960319519
du61,0.4370678663253784,0.9657462239265442
du62,0.38375332951545715,0.9641826152801514
du63,0.5425046682357788,0.959088921546936
du64,0.7100585103034973,0.057012878358364105
du65,0.9919924139976501,0.4827785789966583
du66,0.13495348393917084,0.2653628885746002
du67,0.0,0.318170428276062
du68,0.3822302520275116,0.449567586183548
du69,0.5726553797721863,0.91511070728302
du70,0.18703924119472504,0.2357909232378006
du71,0.4118834435939789,0.4778881371021271
du72,0.8273347020149231,0.05955412983894348
du73,0.4681239724159241,0.48498156666755676
du74,0.5193636417388916,0.575677752494812
